time,company,price,change,shift
19:26:08,Tesla,424.8500061035156,-0.0005410286911047,➖ Stable
19:26:09,Apple,293.25,-0.0002045534045656,➖ Stable
19:26:09,Google,399.1199951171875,0.0001002519451439,➖ Stable
19:26:10,Amazon,273.25,0.0002617434616918,➖ Stable
19:26:11,Microsoft,416.635009765625,-5.998631081624963e-05,➖ Stable
